cidade,data,ano,mes,temperatura_media,precipitacao,casos
,2024-05-18,2024,5,26.75,0.4,
Boa Vista,2023-10-02,2023,10,,,1
Boa Vista,2023-11-07,2023,11,,,1
,2023-10-20,2023,10,,,
Boa Vista,2024-06-03,2024,6,28.3,0.2,1
,2024-02-27,2024,2,30.75,0.0,
Boa Vista,2024-09-06,2024,9,29.549999999999997,0.0,2
,2023-07-18,2023,7,26.450000000000003,15.2,
,2023-06-19,2023,6,27.299999999999997,13.2,
,2023-07-13,2023,7,27.85,39.6,
,2024-11-17,2024,11,29.3,0.0,
,2023-07-03,2023,7,25.9,34.60000000000001,
Boa Vista,2024-10-04,2024,10,28.55,0.6,1
Boa Vista,2023-08-16,2023,8,29.599999999999998,0.4,1
,2023-06-13,2023,6,28.2,9.2,
,2023-07-24,2023,7,27.5,2.2,
Boa Vista,2024-04-05,2024,4,28.2,14.0,1
,2024-10-23,2024,10,30.55,0.0,
,2023-07-22,2023,7,27.35,16.400000000000002,
Boa Vista,2024-04-24,2024,4,26.6,59.599999999999994,1
,2024-04-18,2024,4,29.6,2.6,
,2023-08-12,2023,8,30.0,0.0,
,2023-04-16,2023,4,28.75,33.0,
,2023-03-18,2023,3,29.299999999999997,0.0,
Boa Vista,2023-12-02,2023,12,31.35,0.0,1
,2023-12-13,2023,12,30.2,0.0,
,2023-05-13,2023,5,27.3,57.60000000000001,
,2023-11-26,2023,11,29.5,0.0,
,2023-12-18,2023,12,30.25,0.0,
,2023-02-04,2023,2,26.95,0.0,
,2024-10-27,2024,10,31.0,0.0,
Boa Vista,2023-01-22,2023,1,27.35,0.4,1
,2023-07-14,2023,7,27.799999999999997,25.0,
,2023-12-30,2023,12,32.05,0.0,
,2024-11-01,2024,11,31.85,0.0,
Boa Vista,2024-04-23,2024,4,29.75,2.0,1
,2023-04-27,2023,4,27.6,0.2,
Boa Vista,2024-04-25,2024,4,27.0,36.00000000000001,1
Boa Vista,2024-01-26,2024,1,30.85,0.0,1
,2023-04-15,2023,4,31.25,0.0,
,2023-02-17,2023,2,27.0,0.0,
Boa Vista,2024-03-07,2024,3,31.75,0.0,2
,2024-02-12,2024,2,30.75,0.0,
Boa Vista,2024-08-10,2024,8,26.1,8.4,2
,2024-03-04,2024,3,31.55,0.0,
,2023-02-12,2023,2,28.549999999999997,0.0,
,2018-04-15,2018,4,,,
,2018-05-01,2018,5,,,
,2018-04-30,2018,4,,,
,2018-03-31,2018,3,,,
,2018-04-14,2018,4,,,
,2018-05-03,2018,5,26.1,8.2,
,2018-03-30,2018,3,,,
,2018-03-07,2018,3,28.1,0.0,
Boa Vista,2018-07-19,2018,7,25.9,33.00000000000001,1
Boa Vista,2018-07-05,2018,7,26.049999999999997,5.2,1
,2018-12-16,2018,12,27.700000000000003,0.0,
,2018-07-11,2018,7,25.4,15.2,
Boa Vista,2018-08-29,2018,8,27.9,8.4,1
Boa Vista,2018-08-09,2018,8,28.15,0.0,1
,2018-02-20,2018,2,28.55,0.0,
,2018-12-31,2018,12,28.7,0.0,
,2018-12-28,2018,12,27.5,1.2000000000000002,
,2018-06-23,2018,6,26.8,2.4000000000000004,
Boa Vista,2018-09-07,2018,9,27.95,13.2,1
,2018-05-24,2018,5,26.9,26.8,
,2018-03-04,2018,3,28.4,7.800000000000001,
Boa Vista,2018-09-06,2018,9,27.9,0.4,1
,2018-12-15,2018,12,27.85,0.0,
,2018-10-21,2018,10,29.799999999999997,0.0,
,2018-07-23,2018,7,27.15,0.6000000000000001,
,2018-12-05,2018,12,28.25,0.0,
,2018-09-18,2018,9,28.9,0.0,
Boa Vista,2018-09-22,2018,9,28.55,0.0,1
,2018-09-01,2018,9,29.2,0.0,
,2018-11-23,2018,11,29.700000000000003,0.0,
,2018-09-04,2018,9,29.200000000000003,0.0,
Boa Vista,2018-10-26,2018,10,29.349999999999998,0.0,1
,2018-08-25,2018,8,29.75,0.0,
,2018-02-14,2018,2,28.75,0.0,
,2018-10-14,2018,10,31.099999999999998,0.0,
,2018-03-02,2018,3,30.1,0.0,
,2022-01-01,2022,1,,,
,2022-01-06,2022,1,,,
,2022-01-25,2022,1,,,
,2022-01-28,2022,1,,,
,2022-01-31,2022,1,,,
,2022-02-10,2022,2,,,
,2022-02-22,2022,2,,,
,2022-02-24,2022,2,,,
,2022-03-05,2022,3,,,
,2022-03-14,2022,3,,,
,2022-03-24,2022,3,29.1,0.0,
,2022-04-13,2022,4,29.049999999999997,,
,2022-05-11,2022,5,26.9,,
,2022-05-16,2022,5,26.549999999999997,,
,2022-05-17,2022,5,26.799999999999997,,
Boa Vista,2022-05-29,2022,5,28.0,,1
,2022-06-03,2022,6,27.400000000000002,,
Boa Vista,2022-06-09,2022,6,27.5,,1
,2022-06-16,2022,6,26.85,,
,2022-07-02,2022,7,27.15,,
,2022-07-16,2022,7,27.9,,
,2022-07-28,2022,7,27.05,,
,2022-08-01,2022,8,27.65,,
,2022-08-04,2022,8,27.4,,
,2022-08-13,2022,8,26.9,,
,2022-08-15,2022,8,28.65,,
,2022-08-18,2022,8,28.8,,
,2022-08-21,2022,8,24.75,,
Boa Vista,2022-08-23,2022,8,24.35,,1
,2022-08-30,2022,8,28.799999999999997,,
,2022-09-01,2022,9,27.9,,
,2022-09-02,2022,9,26.950000000000003,,
,2022-09-19,2022,9,28.200000000000003,,
Boa Vista,2022-10-18,2022,10,28.6,,1
,2022-10-24,2022,10,30.3,,
,2022-10-28,2022,10,28.95,,
Boa Vista,2022-11-01,2022,11,28.9,,2
,2022-11-22,2022,11,28.799999999999997,,
,2022-11-24,2022,11,25.15,,
,2022-11-25,2022,11,27.75,,
,2022-11-26,2022,11,28.25,,
,2022-12-13,2022,12,27.5,6.2,
,2022-12-27,2022,12,27.75,0.0,
Boa Vista,2020-01-08,2020,1,29.4,0.0,2
Boa Vista,2020-01-17,2020,1,28.35,0.0,4
Boa Vista,2020-01-28,2020,1,30.0,0.0,6
Boa Vista,2020-03-02,2020,3,30.6,0.0,1
,2020-03-24,2020,3,31.2,0.4,
,2020-04-11,2020,4,30.15,0.0,
,2020-04-17,2020,4,30.0,0.0,
,2020-04-22,2020,4,29.8,0.0,
,2020-05-05,2020,5,28.400000000000002,3.6000000000000005,
Boa Vista,2020-05-21,2020,5,29.049999999999997,8.0,1
,2020-05-22,2020,5,27.75,25.8,
,2020-05-23,2020,5,26.85,1.4,
,2020-05-28,2020,5,26.9,20.6,
,2020-06-25,2020,6,27.8,28.799999999999997,
,2020-06-26,2020,6,28.45,0.0,
,2020-07-02,2020,7,24.700000000000003,0.2,
,2020-08-15,2020,8,28.95,0.0,
,2020-08-23,2020,8,25.549999999999997,9.4,
,2020-09-21,2020,9,,,
,2020-09-23,2020,9,,,
,2020-10-02,2020,10,,,
,2020-10-12,2020,10,,,
,2020-10-14,2020,10,,,
,2020-10-18,2020,10,,,
,2020-11-15,2020,11,,,
,2020-11-24,2020,11,,,
Boa Vista,2020-12-11,2020,12,,,1
,2020-12-16,2020,12,,,
,2020-12-30,2020,12,24.6,1.0,
Boa Vista,2017-06-28,2017,6,27.1,6.999999999999999,1
,2017-07-06,2017,7,27.6,0.0,
Boa Vista,2017-07-12,2017,7,26.65,9.200000000000001,1
Boa Vista,2017-06-23,2017,6,24.950000000000003,2.8000000000000003,1
Boa Vista,2017-07-08,2017,7,25.549999999999997,2.6,3
,2017-05-24,2017,5,29.35,0.0,
Boa Vista,2017-06-13,2017,6,26.9,23.799999999999997,3
Boa Vista,2017-06-04,2017,6,28.950000000000003,0.0,2
,2017-07-23,2017,7,26.549999999999997,0.0,
,2017-08-12,2017,8,29.0,0.0,
,2017-01-01,2017,1,27.6,0.0,
Boa Vista,2017-05-06,2017,5,27.6,0.6000000000000001,2
,2017-07-25,2017,7,28.05,1.6,
,2017-09-28,2017,9,29.0,6.4,
,2017-09-14,2017,9,29.0,0.0,
,2017-03-11,2017,3,27.1,8.2,
,2017-03-24,2017,3,29.6,0.0,
,2017-09-05,2017,9,29.450000000000003,0.4,
Boa Vista,2017-05-10,2017,5,27.9,3.0,1
,2017-01-12,2017,1,28.7,0.0,
,2017-09-30,2017,9,29.35,0.0,
Boa Vista,2017-10-14,2017,10,30.150000000000002,0.0,1
,2017-10-30,2017,10,29.75,0.0,
,2017-07-17,2017,7,27.65,1.2,
,2017-02-25,2017,2,27.35,0.2,
,2017-01-08,2017,1,27.65,0.0,
Boa Vista,2017-04-11,2017,4,29.65,0.0,1
Boa Vista,2017-04-27,2017,4,29.200000000000003,3.4,2
,2017-12-20,2017,12,28.950000000000003,4.0,
,2017-11-24,2017,11,29.85,0.0,
,2017-11-04,2017,11,31.45,0.0,
,2017-11-23,2017,11,31.2,0.0,
Boa Vista,2017-03-28,2017,3,30.5,0.0,3
,2017-11-18,2017,11,31.55,0.0,
Boa Vista,2015-08-21,2015,8,27.35,,4
Boa Vista,2015-09-11,2015,9,29.549999999999997,,3
Boa Vista,2015-05-30,2015,5,26.9,,1
,2015-12-22,2015,12,28.65,0.0,
,2015-05-17,2015,5,27.25,,
Boa Vista,2015-07-30,2015,7,27.45,,5
,2015-01-05,2015,1,28.35,0.0,
,2015-01-01,2015,1,28.7,0.0,
,2015-09-20,2015,9,30.5,,
,2015-05-09,2015,5,28.05,,
Boa Vista,2015-06-01,2015,6,27.85,,1
Boa Vista,2015-08-24,2015,8,29.549999999999997,,5
,2015-12-07,2015,12,29.25,0.0,
,2015-12-05,2015,12,28.55,0.0,
Boa Vista,2015-01-21,2015,1,28.95,0.2,1
Boa Vista,2015-09-26,2015,9,30.6,,1
,2015-12-25,2015,12,28.9,0.0,
Boa Vista,2015-05-06,2015,5,26.85,,2
Boa Vista,2015-07-13,2015,7,26.6,,3
Boa Vista,2015-08-31,2015,8,29.1,,4
Boa Vista,2015-07-06,2015,7,28.8,,2
,2015-02-20,2015,2,29.85,0.0,
Boa Vista,2015-02-18,2015,2,29.15,0.0,1
,2015-02-01,2015,2,29.6,0.4,
,2015-04-15,2015,4,29.3,,
,2015-11-16,2015,11,29.799999999999997,,
,2015-11-30,2015,11,31.049999999999997,,
Boa Vista,2015-09-18,2015,9,30.849999999999998,,1
,2015-04-26,2015,4,29.3,,
,2015-04-11,2015,4,30.15,,
,2015-12-13,2015,12,30.9,0.0,
Boa Vista,2015-02-12,2015,2,31.15,0.0,2
Boa Vista,2015-02-13,2015,2,29.599999999999998,0.2,1
,2015-11-25,2015,11,30.45,,
Boa Vista,2015-09-22,2015,9,31.5,,1
,2015-11-06,2015,11,31.05,,
Boa Vista,2015-02-09,2015,2,30.2,0.0,1
,2015-11-08,2015,11,31.5,,
Boa Vista,2015-12-17,2015,12,30.2,0.0,2
,2021-01-14,2021,1,27.7,0.0,
,2021-01-29,2021,1,,,
,2021-01-30,2021,1,,,
,2021-02-04,2021,2,,,
,2021-02-05,2021,2,,,
,2021-03-05,2021,3,,,
,2021-03-08,2021,3,,,
,2021-04-19,2021,4,,,
,2021-05-03,2021,5,,,
,2021-05-22,2021,5,,,
,2021-05-31,2021,5,,,
,2021-06-08,2021,6,,,
,2021-06-22,2021,6,,,
Boa Vista,2021-07-09,2021,7,,,1
Boa Vista,2021-07-13,2021,7,,,1
,2021-07-31,2021,7,,,
,2021-08-03,2021,8,,,
,2021-08-23,2021,8,,,
,2021-09-25,2021,9,,,
,2021-09-26,2021,9,,,
,2021-10-10,2021,10,,,
,2021-10-15,2021,10,,,
,2021-11-06,2021,11,,,
,2021-11-07,2021,11,,,
Boa Vista,2021-11-12,2021,11,,,1
,2021-11-23,2021,11,,,
,2021-11-24,2021,11,,,
,2021-11-28,2021,11,,,
,2021-12-02,2021,12,,,
,2021-12-08,2021,12,,,
,2021-12-13,2021,12,,,
,2021-12-30,2021,12,,,
,2019-07-01,2019,7,25.299999999999997,26.4,
Boa Vista,2019-10-19,2019,10,27.1,12.4,5
Boa Vista,2019-11-17,2019,11,25.950000000000003,116.2,7
Boa Vista,2019-09-27,2019,9,28.4,0.0,9
Boa Vista,2019-09-11,2019,9,28.6,5.8,2
,2019-07-09,2019,7,27.700000000000003,1.8,
Boa Vista,2019-09-18,2019,9,28.55,2.2,5
Boa Vista,2019-07-04,2019,7,27.6,0.8,1
,2019-07-21,2019,7,27.1,0.2,
,2019-06-23,2019,6,27.450000000000003,43.800000000000004,
Boa Vista,2019-09-10,2019,9,28.7,1.2,7
Boa Vista,2019-08-22,2019,8,28.25,0.0,1
,2019-05-12,2019,5,25.1,19.0,
Boa Vista,2019-10-07,2019,10,28.85,4.8,8
Boa Vista,2019-11-29,2019,11,28.9,0.2,11
Boa Vista,2019-06-19,2019,6,28.25,2.0,2
Boa Vista,2019-06-08,2019,6,26.8,5.3999999999999995,1
,2019-05-02,2019,5,28.450000000000003,1.4,
,2019-05-09,2019,5,27.900000000000002,3.4000000000000004,
Boa Vista,2019-02-24,2019,2,29.1,0.0,1
Boa Vista,2019-12-05,2019,12,28.0,0.2,6
,2019-01-22,2019,1,29.049999999999997,0.0,
Boa Vista,2019-06-29,2019,6,27.0,4.4,1
,2019-05-07,2019,5,26.9,4.799999999999999,
,2019-06-27,2019,6,27.9,8.0,
Boa Vista,2019-06-11,2019,6,27.5,0.8,1
,2019-02-09,2019,2,29.0,0.0,
Boa Vista,2019-12-10,2019,12,28.6,9.8,5
,2019-08-29,2019,8,28.700000000000003,0.6,
,2019-08-31,2019,8,29.5,0.0,
Boa Vista,2019-01-11,2019,1,28.4,0.0,1
,2019-05-22,2019,5,26.25,15.2,
,2019-01-17,2019,1,28.7,0.0,
Boa Vista,2019-12-27,2019,12,29.0,0.0,6
,2019-01-16,2019,1,29.7,0.0,
Boa Vista,2019-12-15,2019,12,28.35,0.0,1
,2019-01-21,2019,1,29.700000000000003,0.0,
Boa Vista,2019-11-16,2019,11,30.25,0.0,10
Boa Vista,2019-04-05,2019,4,30.7,0.0,1
,2019-02-04,2019,2,29.599999999999998,0.0,
Boa Vista,2019-04-03,2019,4,30.6,0.0,1
Boa Vista,2019-04-01,2019,4,31.450000000000003,0.0,2
Boa Vista,2019-04-09,2019,4,30.9,0.0,1
,2019-04-14,2019,4,31.599999999999998,0.0,
Boa Vista,2016-10-17,2016,10,,,1
,2016-10-27,2016,10,,,
Boa Vista,2016-10-26,2016,10,,,1
,2016-06-22,2016,6,27.9,0.2,
,2016-07-02,2016,7,26.95,6.0,
,2016-07-20,2016,7,25.95,43.0,
Boa Vista,2016-07-06,2016,7,26.9,10.200000000000001,1
,2016-03-25,2016,3,30.7,0.0,
,2016-04-11,2016,4,31.55,0.0,
,2016-02-26,2016,2,29.5,0.0,
Boa Vista,2016-09-26,2016,9,30.1,0.0,1
,2016-09-01,2016,9,29.849999999999998,0.0,
Boa Vista,2016-10-03,2016,10,28.6,0.0,1
,2016-03-20,2016,3,30.9,0.0,
,2016-03-27,2016,3,31.1,0.0,
,2016-02-25,2016,2,29.15,0.0,
,2016-02-09,2016,2,30.65,2.4,
,2016-08-21,2016,8,29.35,0.0,
Boa Vista,2016-02-29,2016,2,29.700000000000003,0.0,1
,2016-04-03,2016,4,29.450000000000003,0.0,
Boa Vista,2016-08-30,2016,8,28.900000000000002,2.0,1
,2016-01-04,2016,1,29.0,0.0,
,2016-04-27,2016,4,29.2,0.0,
,2016-10-09,2016,10,29.65,0.0,
,2016-04-14,2016,4,28.5,0.0,
,2016-12-21,2016,12,28.2,6.6,
,2016-12-28,2016,12,27.7,1.4,
,2016-06-07,2016,6,27.05,29.2,
,2016-05-20,2016,5,28.75,0.0,
Boa Vista,2016-06-02,2016,6,27.450000000000003,7.200000000000001,1
,2016-06-15,2016,6,27.2,0.2,
,2016-05-07,2016,5,28.2,4.0,
,2016-04-20,2016,4,25.15,10.6,
Boa Vista,2024-02-20,2024,2,30.3,0.0,2
,2023-04-01,2023,4,29.4,0.0,
,2024-01-21,2024,1,30.3,0.0,
,2023-04-18,2023,4,25.9,98.60000000000001,
,2023-11-21,2023,11,34.65,0.0,
,2024-07-31,2024,7,29.8,0.0,
,2024-05-14,2024,5,29.75,0.0,
Boa Vista,2024-07-11,2024,7,26.8,18.799999999999997,2
Boa Vista,2024-06-20,2024,6,27.85,0.4,3
Boa Vista,2024-08-30,2024,8,31.2,0.0,2
Boa Vista,2024-05-22,2024,5,29.2,0.0,2
Boa Vista,2024-05-23,2024,5,30.0,0.0,1
,2024-06-02,2024,6,28.3,8.2,
Boa Vista,2024-08-14,2024,8,30.3,0.2,5
Boa Vista,2024-08-27,2024,8,26.35,1.6,1
Boa Vista,2024-07-16,2024,7,26.6,6.8,3
Boa Vista,2024-08-12,2024,8,27.8,15.4,2
,2023-10-07,2023,10,,,
,2023-10-21,2023,10,,,
,2023-09-18,2023,9,,,
,2023-11-20,2023,11,,,
Boa Vista,2024-06-04,2024,6,29.450000000000003,0.2,3
,2023-08-24,2023,8,,,
,2023-06-29,2023,6,26.45,34.4,
,2023-08-13,2023,8,29.85,1.0,
,2023-06-21,2023,6,28.049999999999997,7.8,
Boa Vista,2023-06-05,2023,6,28.05,27.4,1
Boa Vista,2024-10-16,2024,10,30.35,0.0,1
,2024-09-25,2024,9,29.95,0.0,
,2023-05-20,2023,5,28.55,9.8,
Boa Vista,2024-09-20,2024,9,30.55,0.0,1
,2024-10-03,2024,10,30.349999999999998,0.0,
,2023-07-30,2023,7,27.75,5.800000000000001,
,2023-02-15,2023,2,26.4,7.199999999999999,
Boa Vista,2024-09-17,2024,9,29.0,25.0,1
,2024-10-28,2024,10,30.85,0.0,
,2024-03-29,2024,3,29.8,0.0,
,2023-07-06,2023,7,28.400000000000002,5.8,
Boa Vista,2024-10-31,2024,10,32.2,0.0,1
,2024-02-08,2024,2,30.75,0.0,
Boa Vista,2023-04-23,2023,4,26.4,0.0,1
,2024-11-22,2024,11,30.95,0.0,
,2024-01-13,2024,1,30.900000000000002,0.0,
,2023-01-09,2023,1,28.05,0.0,
Boa Vista,2023-02-01,2023,2,27.049999999999997,0.0,1
,2024-11-23,2024,11,30.85,0.0,
Boa Vista,2024-09-13,2024,9,30.25,0.6000000000000001,1
Boa Vista,2023-02-16,2023,2,28.15,0.0,1
,2023-03-05,2023,3,27.85,0.0,
Boa Vista,2023-05-06,2023,5,28.700000000000003,2.8,1
,2023-04-12,2023,4,31.299999999999997,0.0,
,2023-04-08,2023,4,29.549999999999997,0.0,
,2024-04-07,2024,4,30.7,0.0,
,2023-01-29,2023,1,27.35,0.0,
,2023-08-18,2023,8,28.5,0.0,
,2023-03-06,2023,3,28.099999999999998,0.0,
,2024-04-30,2024,4,27.55,22.0,
,2024-10-02,2024,10,28.299999999999997,0.2,
Boa Vista,2024-10-11,2024,10,31.2,0.0,1
,2023-12-20,2023,12,31.6,0.0,
,2024-02-14,2024,2,29.4,0.6,
Boa Vista,2024-06-27,2024,6,30.05,1.4,2
,2024-10-22,2024,10,31.9,0.0,
,2023-07-29,2023,7,27.0,8.2,
,2024-02-04,2024,2,32.7,0.0,
,2024-04-15,2024,4,32.15,0.0,
,2024-02-13,2024,2,29.55,0.0,
,2024-03-06,2024,3,31.650000000000002,0.0,
,2023-03-24,2023,3,30.05,0.0,
,2024-07-13,2024,7,25.049999999999997,0.6000000000000001,
,2024-02-24,2024,2,32.05,0.0,
,2023-02-21,2023,2,27.45,0.0,
,2024-03-01,2024,3,31.3,0.0,
,2024-11-03,2024,11,31.35,0.0,
Boa Vista,2024-09-26,2024,9,30.5,0.0,1
,2023-04-21,2023,4,28.299999999999997,0.4,
,2024-02-23,2024,2,31.45,0.0,
,2024-04-12,2024,4,32.05,0.0,
,2023-03-14,2023,3,28.35,0.0,
Boa Vista,2024-07-26,2024,7,29.05,0.0,2
,2024-01-12,2024,1,31.0,0.0,
Boa Vista,2024-01-25,2024,1,30.85,0.0,2
Boa Vista,2024-06-17,2024,6,29.45,0.0,2
,2023-04-28,2023,4,28.9,1.8,
,2024-04-09,2024,4,31.5,0.0,
,2024-03-08,2024,3,32.1,0.0,
,2018-03-22,2018,3,,,
,2018-04-05,2018,4,,,
,2018-04-06,2018,4,,,
,2018-04-21,2018,4,,,
,2018-04-17,2018,4,,,
,2018-04-19,2018,4,,,
,2018-06-19,2018,6,25.5,30.6,
,2018-07-01,2018,7,25.55,20.4,
,2018-06-17,2018,6,24.75,31.2,
Boa Vista,2018-06-16,2018,6,25.55,21.8,1
,2018-06-08,2018,6,25.7,67.60000000000001,
,2018-05-29,2018,5,25.9,3.0000000000000004,
,2018-08-03,2018,8,26.6,8.0,
,2018-07-03,2018,7,24.700000000000003,14.799999999999999,
,2018-01-17,2018,1,28.200000000000003,0.6000000000000001,
,2018-08-13,2018,8,27.900000000000002,0.0,
,2018-06-22,2018,6,26.45,0.0,
,2018-05-16,2018,5,27.75,0.2,
,2018-12-26,2018,12,28.2,0.0,
Boa Vista,2018-06-06,2018,6,27.7,5.2,1
,2018-07-24,2018,7,26.200000000000003,40.0,
,2018-08-02,2018,8,28.15,0.6,
Boa Vista,2018-12-09,2018,12,26.950000000000003,0.0,1
,2018-06-04,2018,6,27.65,5.2,
,2018-05-07,2018,5,27.85,21.799999999999997,
,2018-02-19,2018,2,29.2,0.0,
,2018-01-08,2018,1,29.3,0.0,
,2018-01-05,2018,1,28.65,0.0,
,2018-06-28,2018,6,27.450000000000003,0.0,
,2018-01-03,2018,1,28.9,6.2,
Boa Vista,2018-05-22,2018,5,27.95,2.6000000000000005,1
,2018-01-07,2018,1,29.0,0.0,
,2018-12-13,2018,12,29.2,0.0,
,2018-05-26,2018,5,28.0,0.6000000000000001,
,2018-05-17,2018,5,28.1,0.0,
Boa Vista,2018-12-24,2018,12,29.049999999999997,0.0,1
,2018-05-05,2018,5,28.85,0.0,
,2018-01-09,2018,1,29.200000000000003,0.0,
,2018-08-16,2018,8,29.299999999999997,0.0,
,2018-11-12,2018,11,30.700000000000003,0.0,
,2018-11-04,2018,11,29.85,0.2,
Boa Vista,2018-11-01,2018,11,30.35,0.0,1
,2018-11-09,2018,11,30.15,0.0,
,2018-11-15,2018,11,29.85,0.0,
,2022-01-03,2022,1,,,
,2022-01-23,2022,1,,,
,2022-02-08,2022,2,,,
,2022-03-01,2022,3,,,
,2022-03-02,2022,3,,,
,2022-03-10,2022,3,,,
Boa Vista,2022-04-01,2022,4,28.25,,1
,2022-04-07,2022,4,29.25,,
,2022-04-08,2022,4,29.2,,
,2022-04-10,2022,4,29.0,,
,2022-04-21,2022,4,24.75,,
,2022-04-23,2022,4,27.0,,
,2022-04-26,2022,4,28.0,,
,2022-05-09,2022,5,27.5,,
,2022-05-13,2022,5,26.35,,
,2022-05-18,2022,5,24.15,,
,2022-05-23,2022,5,26.65,,
,2022-06-01,2022,6,26.75,,
,2022-06-24,2022,6,26.95,,
,2022-07-10,2022,7,27.2,,
,2022-07-12,2022,7,28.35,,
Boa Vista,2022-07-22,2022,7,27.450000000000003,,1
,2022-07-25,2022,7,28.349999999999998,,
,2022-08-11,2022,8,29.55,,
,2022-08-20,2022,8,29.35,,
Boa Vista,2022-08-31,2022,8,26.85,,2
,2022-09-04,2022,9,27.85,,
,2022-09-17,2022,9,28.85,,
,2022-10-08,2022,10,29.85,,
,2022-10-11,2022,10,27.650000000000002,,
,2022-10-20,2022,10,27.900000000000002,,
,2022-10-30,2022,10,27.85,,
,2022-11-07,2022,11,27.55,,
,2022-11-27,2022,11,26.9,,
,2022-12-16,2022,12,27.700000000000003,0.0,
Boa Vista,2022-12-17,2022,12,28.0,0.2,1
,2022-12-29,2022,12,26.95,0.0,
Boa Vista,2020-01-05,2020,1,28.0,0.0,3
Boa Vista,2020-01-06,2020,1,28.35,0.0,8
Boa Vista,2020-01-09,2020,1,28.799999999999997,0.0,5
Boa Vista,2020-01-13,2020,1,28.0,0.0,3
Boa Vista,2020-01-14,2020,1,29.75,0.0,3
Boa Vista,2020-01-23,2020,1,29.3,0.0,4
Boa Vista,2020-01-26,2020,1,29.25,0.0,3
Boa Vista,2020-02-08,2020,2,29.35,0.0,4
Boa Vista,2020-02-09,2020,2,29.5,0.0,8
Boa Vista,2020-02-10,2020,2,29.1,0.0,9
Boa Vista,2020-02-13,2020,2,29.0,0.0,14
Boa Vista,2020-02-19,2020,2,29.75,0.0,7
Boa Vista,2020-02-21,2020,2,29.1,0.0,5
Boa Vista,2020-02-23,2020,2,31.1,0.0,4
,2020-03-08,2020,3,29.5,0.0,
,2020-03-21,2020,3,29.75,0.0,
,2020-04-04,2020,4,30.1,0.0,
,2020-04-07,2020,4,28.4,9.6,
Boa Vista,2020-04-10,2020,4,28.45,0.0,1
,2020-04-13,2020,4,29.95,0.0,
,2020-04-19,2020,4,29.049999999999997,0.0,
,2020-04-21,2020,4,28.200000000000003,16.8,
,2020-05-08,2020,5,27.200000000000003,18.4,
,2020-05-17,2020,5,28.049999999999997,3.0,
,2020-05-20,2020,5,28.950000000000003,0.0,
,2020-05-30,2020,5,27.85,0.0,
,2020-06-01,2020,6,28.299999999999997,0.2,
,2020-06-10,2020,6,27.4,0.6000000000000001,
,2020-06-11,2020,6,26.4,5.8,
,2020-06-21,2020,6,25.75,8.2,
,2020-06-24,2020,6,26.15,1.8,
,2020-07-06,2020,7,27.15,0.2,
Boa Vista,2020-07-16,2020,7,27.85,4.0,1
,2020-07-30,2020,7,29.0,0.0,
,2020-08-10,2020,8,27.650000000000002,0.2,
,2020-08-11,2020,8,28.55,0.4,
,2020-08-20,2020,8,29.35,0.4,
,2020-09-02,2020,9,28.3,0.4,
,2020-09-12,2020,9,29.450000000000003,0.0,
,2020-09-17,2020,9,28.5,0.0,
,2020-09-25,2020,9,,,
,2020-10-01,2020,10,,,
Boa Vista,2020-10-03,2020,10,,,4
,2020-10-11,2020,10,,,
,2020-11-05,2020,11,,,
,2020-11-23,2020,11,,,
,2020-12-07,2020,12,,,
,2020-12-12,2020,12,,,
,2020-12-14,2020,12,,,
,2020-12-18,2020,12,,,
,2020-12-24,2020,12,30.55,0.0,
,2017-06-10,2017,6,27.55,0.0,
,2017-07-03,2017,7,28.05,0.0,
,2017-06-06,2017,6,26.85,6.200000000000001,
Boa Vista,2017-06-14,2017,6,28.7,0.2,3
,2017-06-15,2017,6,29.05,0.0,
Boa Vista,2017-05-12,2017,5,25.55,0.2,2
Boa Vista,2017-06-05,2017,6,28.55,0.6,1
,2017-07-07,2017,7,27.849999999999998,22.6,
,2017-02-23,2017,2,26.45,41.60000000000001,
Boa Vista,2017-03-31,2017,3,27.5,0.0,1
Boa Vista,2017-02-26,2017,2,27.450000000000003,0.0,1
Boa Vista,2017-01-23,2017,1,27.0,2.2,1
,2017-07-24,2017,7,28.15,0.4,
Boa Vista,2017-07-20,2017,7,25.2,20.6,1
,2017-01-18,2017,1,27.65,11.999999999999998,
Boa Vista,2017-08-10,2017,8,28.549999999999997,0.0,1
,2017-01-10,2017,1,28.700000000000003,0.0,
,2017-04-30,2017,4,28.1,8.0,
,2017-04-15,2017,4,27.0,61.00000000000001,
,2017-02-15,2017,2,29.1,0.0,
Boa Vista,2017-04-04,2017,4,28.5,0.0,3
,2017-03-12,2017,3,27.700000000000003,0.0,
Boa Vista,2017-05-07,2017,5,28.75,20.6,1
Boa Vista,2017-04-14,2017,4,28.849999999999998,0.0,1
Boa Vista,2017-05-01,2017,5,27.65,5.000000000000001,2
,2017-01-03,2017,1,28.400000000000002,0.0,
,2017-03-05,2017,3,29.15,0.0,
,2017-09-01,2017,9,29.15,4.0,
,2017-09-16,2017,9,29.95,0.0,
,2017-02-03,2017,2,28.15,0.0,
,2017-09-27,2017,9,30.200000000000003,0.0,
Boa Vista,2017-04-03,2017,4,28.75,0.0,2
,2017-09-25,2017,9,30.099999999999998,0.0,
Boa Vista,2017-08-24,2017,8,29.700000000000003,0.0,1
,2017-09-10,2017,9,30.25,0.0,
